id,created_at,full_text,screen_name,name,user_id,in_reply_to,categorie,clean_full_text,llm_tone,llm_tone_expl,llm_keywords,llm_category,llm_raw
1919047385885352278,2025-05-04 15:12:05+00:00,"Bon @free a un moment donné jsp, mais c'dépanner vos abonnés, 1 semaine que le ticket est ouvert, 3 appels de notre part et on trouve toujours pas le planning du technicien (c'est exactement ce qu'on nous répond quand même), je vais avoir le droit au service que je buy ouuu",m8gal,M8 Ga'L,2399737492,,Plainte service,bon a un moment donn jsp mais c d panner vos abonn s 1 semaine que le ticket est ouvert 3 appels de notre part et on trouve toujours pas le planning du technicien c est exactement ce qu on nous r pond quand m me je vais avoir le droit au service que je buy ouuu,negative,frustration marquée envers un service client inefficace et des délais non respectés,"['panner', 'abonn', 'semaine', 'ticket', 'ouvert', 'appels', 'planning', 'technicien', 'répond', 'droit', 'service', 'buy', 'moment', 'donné', 'trouve', 'exactement', 'part', 'même', 'que', 'notre', 'vous', 'coupure', 'attente', 'résolution', 'problème']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration marquée envers un service client inefficace et des délais non respectés"",
  ""keywords"": [
    ""panner"", ""abonn"", ""semaine"", ""ticket"", ""ouvert"", ""appels"", ""planning"",
    ""technicien"", ""répond"", ""droit"", ""service"", ""buy"", ""moment"", ""donné"",
    ""trouve"", ""exactement"", ""part"", ""même"", ""que"", ""notre"", ""vous"", ""coupure"",
    ""attente"", ""résolution"", ""problème""
  ],
  ""category"": ""plainte service""
}
```"
1919063621344145438,2025-05-04 16:16:36+00:00,Bonjour @free @Freebox j’ai souscrit à votre offre Freebox le 18/03 et un technicien s’est déplacé pour l’installation de la fibre sans parvenir à faire le raccordement. Depuis 2 rdv annulés la veille… dernier contact on me propose le 06/06. Difficile d’être client chez vous…,vjamartins,VITOR100C,438211512,,Question technique,bonjour j ai souscrit votre offre freebox le 18 03 et un technicien s est d plac pour l installation de la fibre sans parvenir faire le raccordement depuis 2 rdv annul s la veille dernier contact on me propose le 06 06 difficile d tre client chez vous,negative,frustration liée à des rendez-vous annulés et délais prolongés,"['souscrit', 'offre', 'freebox', '18/03', 'technicien', 'déplacé', 'installation', 'fibre', 'raccordement', '2', 'rdv', 'annulés', 'veille', 'dernier', 'contact', 'propose', '06/06', 'difficile', 'client', 'délais', 'problème', 'service', 'retard', 'insatisfaction', 'free']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à des rendez-vous annulés et délais prolongés"",
  ""keywords"": [
    ""souscrit"", ""offre"", ""freebox"", ""18/03"", ""technicien"", ""déplacé"",
    ""installation"", ""fibre"", ""raccordement"", ""2"", ""rdv"", ""annulés"",
    ""veille"", ""dernier"", ""contact"", ""propose"", ""06/06"", ""difficile"",
    ""client"", ""délais"", ""problème"", ""service"", ""retard"", ""insatisfaction"",
    ""free""
  ],
  ""category"": ""plainte service""
}
```"
1919278421558919386,2025-05-05 06:30:08+00:00,Rupture de service internet fibre depuis 4 jours avec @free.\nÇa fait 3 fois en deux ans sur des périodes longues comme ça. Télétravail qui recommence ce matin je fais quoi ? \nOn va vite changer d’opérateur ça devient ridicule ce niveau de service client. @Freebox @Xavier75,pl_dric,C-dric,1177983989337997314,,Plainte service,rupture de service internet fibre depuis 4 jours avec n a fait 3 fois en deux ans sur des p riodes longues comme a t l travail qui recommence ce matin je fais quoi non va vite changer d op rateur a devient ridicule ce niveau de service client,negative,frustration intense envers le service et menace de départ,"['rupture', 'service', 'internet', 'fibre', '4 jours', '3 fois', 'deux ans', 'périodes', 'longues', 'travail', 'recommence', 'matin', 'changer', 'opérateur', 'ridicule', 'niveau', 'service client', 'lent', 'problème', 'répété', 'déménagement', 'colère', 'délai', 'réseau', 'insatisfaction']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration intense envers le service et menace de départ"",
  ""keywords"": [
    ""rupture"",
    ""service"",
    ""internet"",
    ""fibre"",
    ""4 jours"",
    ""3 fois"",
    ""deux ans"",
    ""périodes"",
    ""longues"",
    ""travail"",
    ""recommence"",
    ""matin"",
    ""changer"",
    ""opérateur"",
    ""ridicule"",
    ""niveau"",
    ""service client"",
    ""lent"",
    ""problème"",
    ""répété"",
    ""déménagement"",
    ""colère"",
    ""délai"",
    ""réseau"",
    ""insatisfaction""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919304367485710749,2025-05-05 08:13:14+00:00,On vous les rembourse si vous passez chez Free,Xavier75,Xavier Niel,17744075,,Autre,on vous les rembourse si vous passez chez free,negative,sous-entend critique envers un concurrent (Free) avec ironie/menace commerciale,"['rembourse', 'passez', 'free', 'chez', 'vous', 'si', 'on', 'les', 'concurrent', 'offre', 'changer', 'opérateur', 'fidélité', 'tarif', 'promotion', 'abandon', 'client', 'perte', 'avantage', 'comparaison', 'migration', 'désabonné', 'fuite', 'stratégie', 'fidélisation']",commercial,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""sous-entend critique envers un concurrent (Free) avec ironie/menace commerciale"",
  ""keywords"": [
    ""rembourse"",
    ""passez"",
    ""free"",
    ""chez"",
    ""vous"",
    ""si"",
    ""on"",
    ""les"",
    ""concurrent"",
    ""offre"",
    ""changer"",
    ""opérateur"",
    ""fidélité"",
    ""tarif"",
    ""promotion"",
    ""abandon"",
    ""client"",
    ""perte"",
    ""avantage"",
    ""comparaison"",
    ""migration"",
    ""désabonné"",
    ""fuite"",
    ""stratégie"",
    ""fidélisation""
  ],
  ""category"": ""commercial""
}
```"
1919340835843272960,2025-05-05 10:38:09+00:00,"@free Bonjour, ça fait 2 mois que je n'ai plus internet car SFR, étant l'opérateur d'infrastructure, ne fait rien. Ils ont donné une date de rétablissement prévisionnel au 31 mars qui a été largement dépassée. Merci de trouver une solution et rapidement",Shinzo971,$$hinzo,2374292538,,Autre,bonjour a fait 2 mois que je n ai plus internet car sfr tant l op rateur d infrastructure ne fait rien ils ont donn une date de r tablissement pr visionnel au 31 mars qui a t largement d pass e merci de trouver une solution et rapidement,negative,"frustration prolongée pour un service non rétabli, ton accusateur et impatient.","['internet', '2 mois', 'SFR', 'opérateur', 'infrastructure', 'rien', 'date', 'rétablissement', 'prévisionnel', '31 mars', 'largement', 'dépassé', 'solution', 'rapidement', 'coupure', 'service', 'domicile', 'problème', 'délai', 'attente', 'réparation', 'réseau', 'client', 'insatisfaction', 'urgence']",probleme_reseau,"```json
{
    ""tone"": ""negative"",
    ""tone_explanation"": ""frustration prolongée pour un service non rétabli, ton accusateur et impatient."",
    ""keywords"": [
        ""internet"",
        ""2 mois"",
        ""SFR"",
        ""opérateur"",
        ""infrastructure"",
        ""rien"",
        ""date"",
        ""rétablissement"",
        ""prévisionnel"",
        ""31 mars"",
        ""largement"",
        ""dépassé"",
        ""solution"",
        ""rapidement"",
        ""coupure"",
        ""service"",
        ""domicile"",
        ""problème"",
        ""délai"",
        ""attente"",
        ""réparation"",
        ""réseau"",
        ""client"",
        ""insatisfaction"",
        ""urgence""
    ],
    ""category"": ""probleme_reseau""
}
```"
1919343019133681973,2025-05-05 10:46:50+00:00,@free Votre devoir est aussi d’assurer la qualité de vos lignes existantes. Depuis le 17 février je n’ai plus internet et Free n’est pas capable de rétablir la ligne et continue tout de même à me prélever !,Kebah92,kobny,1388228131,1919335626094059776,Autre,votre devoir est aussi d assurer la qualit de vos lignes existantes depuis le 17 f vrier je n ai plus internet et free n est pas capable de r tablir la ligne et continue tout de m me me pr lever,negative,frustration envers un service non résolu et facturation injuste,"['devoir', 'qualit', 'lignes', 'existantes', '17', 'février', 'internet', 'free', 'capable', 'rétablir', 'ligne', 'continue', 'prélever', 'facturation', 'problème', 'résolution', 'défaut', 'service', 'client', 'coupure', 'délai', 'abus', 'réclamation', 'dysfonctionnement', 'persistant']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration envers un service non résolu et facturation injuste"",
  ""keywords"": [
    ""devoir"", ""qualit"", ""lignes"", ""existantes"", ""17"", ""février"", ""internet"",
    ""free"", ""capable"", ""rétablir"", ""ligne"", ""continue"", ""prélever"", ""facturation"",
    ""problème"", ""résolution"", ""défaut"", ""service"", ""client"", ""coupure"",
    ""délai"", ""abus"", ""réclamation"", ""dysfonctionnement"", ""persistant""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919343387485827137,2025-05-05 10:48:17+00:00,@Xavier75 1 mois sans internet. Free qui te balade par téléphone et incapable de te donner des vrai info. Je suis en partage de co mais on capte super mal a l'intérieur. Super pratique pour un mec qui bosse chez lui... @Freebox,GamesSpirit_,GamesSpirit,2440637567,1919304367485710848,Autre,1 mois sans internet free qui te balade par t l phone et incapable de te donner des vrai info je suis en partage de co mais on capte super mal a l int rieur super pratique pour un mec qui bosse chez lui,negative,frustration marquée par un service défaillant et manque de support efficace,"['mois', 'sans', 'internet', 'free', 'balade', 'téléphone', 'incapable', 'vrai', 'info', 'partage', 'connexion', 'co', 'capte', 'mal', 'intérieur', 'pratique', 'mec', 'bosse', 'chez', 'lui', 'défaut', 'support', 'réseau', 'travail', 'domicile']",probleme_reseau,"```json
{
    ""tone"": ""negative"",
    ""tone_explanation"": ""frustration marquée par un service défaillant et manque de support efficace"",
    ""keywords"": [
        ""mois"",
        ""sans"",
        ""internet"",
        ""free"",
        ""balade"",
        ""téléphone"",
        ""incapable"",
        ""vrai"",
        ""info"",
        ""partage"",
        ""connexion"",
        ""co"",
        ""capte"",
        ""mal"",
        ""intérieur"",
        ""pratique"",
        ""mec"",
        ""bosse"",
        ""chez"",
        ""lui"",
        ""défaut"",
        ""support"",
        ""réseau"",
        ""travail"",
        ""domicile""
    ],
    ""category"": ""probleme_reseau""
}
```"
1919344662759817378,2025-05-05 10:53:21+00:00,"S'il vous plaît @free @Xavier75 , pouvez vous m'installer la fibre, je suis le seul dans mon quartier a ne pas l'avoir",_Mittico,Simon 'BEAST' Eliot,1785750199463243776,,Demande d'aide,s il vous pla t pouvez vous m installer la fibre je suis le seul dans mon quartier a ne pas l avoir,negative,frustration liée à un retard d'installation perçu comme injuste,"['installer', 'fibre', 'seul', 'quartier', 'avoir', 'plait', 'retard', 'injuste', 'accès', 'internet', 'démarche', 'opérateur', 'voisins', 'équipé', 'délai', 'attente', 'problème', 'solution', 'demande', 'urgent', 'manque', 'connectivité', 'désavantage', 'priorité', 'réseau']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un retard d'installation perçu comme injuste"",
  ""keywords"": [
    ""installer"",
    ""fibre"",
    ""seul"",
    ""quartier"",
    ""avoir"",
    ""plait"",
    ""retard"",
    ""injuste"",
    ""accès"",
    ""internet"",
    ""démarche"",
    ""opérateur"",
    ""voisins"",
    ""équipé"",
    ""délai"",
    ""attente"",
    ""problème"",
    ""solution"",
    ""demande"",
    ""urgent"",
    ""manque"",
    ""connectivité"",
    ""désavantage"",
    ""priorité"",
    ""réseau""
  ],
  ""category"": ""réclamation RDV""
}
```"
1919373032088338887,2025-05-05 12:46:05+00:00,"@Xavier75 \n@free @Freebox \nIl a pas tout compris:\n1 mois après l'installat°, toujours pas accès réseau fibre, malgré:\n- ➕️  de 50 cps de tél\n- ➕️ de 5h au ☎️ \nTjrs la même réponse: "" je vous comprends Mr"" et pas d'info\nEn tt cas pas oublié d'envoyer la facture ⤵️\nHallucinant https://t.co/bSUbZuO4zo",GaelLeBohec,Gael Le Bohec,864057336440213504,,Question technique,n nil a pas tout compris n1 mois apr s l installat toujours pas acc s r seau fibre malgr n de 50 cps de t l n de 5h au ntjrs la m me r ponse je vous comprends mr et pas d info nen tt cas pas oubli d envoyer la facture nhallucinant,negative,frustration intense face à un problème non résolu et service client inefficace,"['compris', 'mois', 'installation', 'accès', 'réseau', 'fibre', 'malgré', '50', 'appels', 'téléphone', '5h', 'attente', 'réponse', 'comprends', 'pas_d’info', 'facture', 'hallucinant', 'problème', 'résolu', 'service_client', 'inefficace', 'délai', 'colère', 'abandon', 'réclamation']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration intense face à un problème non résolu et service client inefficace"",
  ""keywords"": [
    ""compris"",
    ""mois"",
    ""installation"",
    ""accès"",
    ""réseau"",
    ""fibre"",
    ""malgré"",
    ""50"",
    ""appels"",
    ""téléphone"",
    ""5h"",
    ""attente"",
    ""réponse"",
    ""comprends"",
    ""pas_d’info"",
    ""facture"",
    ""hallucinant"",
    ""problème"",
    ""résolu"",
    ""service_client"",
    ""inefficace"",
    ""délai"",
    ""colère"",
    ""abandon"",
    ""réclamation""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919377177700651266,2025-05-05 13:02:34+00:00,"A l’époque sur le freebox @Freebox @free Revolution y avait une partie ""Replay"" et on avait tout ce qu'il y avait eu a la tele sur les 2-3 derniers jours. Y a plus ca sur la Freebox Pop ?\nJe veux voir Wakanda qu'il y avait hier soir sur @TF1",Crypt0_Lucky,Lucky_Crypto,819583992601202688,,Autre,a l poque sur le freebox revolution y avait une partie replay et on avait tout ce qu il y avait eu a la tele sur les 2 3 derniers jours y a plus ca sur la freebox pop nje veux voir wakanda qu il y avait hier soir sur,negative,"regret d'une fonctionnalité disparue, frustration exprimée","['freebox', 'revolution', 'replay', 'télé', 'jours', 'freebox pop', 'wakanda', 'hier', 'soir', 'fonctionnalité', 'disparue', 'chaînes', 'programmes', 'accès', 'contenu', 'télévision', 'ancienne', 'version', 'manque', 'rediffusion', 'abonnés', 'service', 'changement', 'dégradation', 'utilisateur']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""regret d'une fonctionnalité disparue, frustration exprimée"",
  ""keywords"": [
    ""freebox"",
    ""revolution"",
    ""replay"",
    ""télé"",
    ""jours"",
    ""freebox pop"",
    ""wakanda"",
    ""hier"",
    ""soir"",
    ""fonctionnalité"",
    ""disparue"",
    ""chaînes"",
    ""programmes"",
    ""accès"",
    ""contenu"",
    ""télévision"",
    ""ancienne"",
    ""version"",
    ""manque"",
    ""rediffusion"",
    ""abonnés"",
    ""service"",
    ""changement"",
    ""dégradation"",
    ""utilisateur""
  ],
  ""category"": ""plainte service""
}
```"
1919428356178620758,2025-05-05 16:25:56+00:00,Comment ça je me réveille et je vois que @free  à annuler mon rdv installation fibre du 19 mai pour me proposer un rdv le 9 juin alors que la fibre devais être installer le 1er avril . @Xavier75 on fait quoi ? parceque @Orange_France  me l'installe le 12 mai si je soucrit now !,QuicK_i_m,QuicKim,1198282200573267969,,Question technique,comment a je me r veille et je vois que annuler mon rdv installation fibre du 19 mai pour me proposer un rdv le 9 juin alors que la fibre devais tre installer le 1er avril on fait quoi parceque me l installe le 12 mai si je soucrit now,negative,frustration liée à des reports répétés de rendez-vous fibre,"['réveil', 'annuler', 'rdv', 'installation', 'fibre', '19 mai', 'proposer', '9 juin', 'devais', 'installer', '1er avril', 'quoi', 'me l’installe', '12 mai', 'souscrit', 'now', 'report', 'délai', 'attente', 'problème', 'contrat', 'technicien', 'déménagement', 'retard', 'insatisfaction']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à des reports répétés de rendez-vous fibre"",
  ""keywords"": [
    ""réveil"", ""annuler"", ""rdv"", ""installation"", ""fibre"", ""19 mai"",
    ""proposer"", ""9 juin"", ""devais"", ""installer"", ""1er avril"",
    ""quoi"", ""me l’installe"", ""12 mai"", ""souscrit"", ""now"",
    ""report"", ""délai"", ""attente"", ""problème"", ""contrat"",
    ""technicien"", ""déménagement"", ""retard"", ""insatisfaction""
  ],
  ""category"": ""réclamation RDV""
}
```"
1919440271038648455,2025-05-05 17:13:16+00:00,écrasement de ma ligne internet par @free @Freebox @UniversFreebox sans prévenir aujourd'hui !! Impossible de les joindre et on tombe que sur l'ia qui comprend rien et qui ne vous aide pas !,FlorianFinder,Looping Finder,101475926,,Autre,crasement de ma ligne internet par sans pr venir aujourd hui impossible de les joindre et on tombe que sur l ia qui comprend rien et qui ne vous aide pas,negative,frustration intense envers service client et panne non résolue,"['crasement', 'ligne', 'internet', 'sans', 'prévenir', 'aujourd’hui', 'impossible', 'joindre', 'tombe', 'IA', 'comprend', 'rien', 'aide', 'pas', 'panne', 'service', 'client', 'résoudre', 'problème', 'technique', 'dépannage', 'assistance', 'médiocre', 'colère', 'désespoir']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration intense envers service client et panne non résolue"",
  ""keywords"": [
    ""crasement"",
    ""ligne"",
    ""internet"",
    ""sans"",
    ""prévenir"",
    ""aujourd’hui"",
    ""impossible"",
    ""joindre"",
    ""tombe"",
    ""IA"",
    ""comprend"",
    ""rien"",
    ""aide"",
    ""pas"",
    ""panne"",
    ""service"",
    ""client"",
    ""résoudre"",
    ""problème"",
    ""technique"",
    ""dépannage"",
    ""assistance"",
    ""médiocre"",
    ""colère"",
    ""désespoir""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919445216198590471,2025-05-05 17:32:55+00:00,Par contre : je viens de résilier mon offre Freebox\navec le motif de l’article L224-33 du Code de la consommation : tout consommateur peut « résilier le contrat sans aucun frais et sans droit à dédommagement.\nEt je dois payer les frais de Résiliation ! \n@free @Freebox https://t.co/EXnHetZnq8,MaxdeTech,Maxime,266148920,,Autre,par contre je viens de r silier mon offre freebox navec le motif de l article l224 33 du code de la consommation tout consommateur peut r silier le contrat sans aucun frais et sans droit d dommagement net je dois payer les frais de r siliation n,negative,"frustration liée à des frais de résiliation perçus comme injustes, mention du cadre légal bafoué.","['résilier', 'offre', 'freebox', 'motif', 'article', 'L224-33', 'code', 'consommation', 'consommateur', 'contrat', 'sans frais', 'droit', 'dommages', 'dois', 'payer', 'frais', 'résiliation', 'injuste', 'légal', 'free', 'problème', 'abus', 'contrat', 'obligation', 'litige']",plainte service,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à des frais de résiliation perçus comme injustes, mention du cadre légal bafoué."",
  ""keywords"": [
    ""résilier"",
    ""offre"",
    ""freebox"",
    ""motif"",
    ""article"",
    ""L224-33"",
    ""code"",
    ""consommation"",
    ""consommateur"",
    ""contrat"",
    ""sans frais"",
    ""droit"",
    ""dommages"",
    ""dois"",
    ""payer"",
    ""frais"",
    ""résiliation"",
    ""injuste"",
    ""légal"",
    ""free"",
    ""problème"",
    ""abus"",
    ""contrat"",
    ""obligation"",
    ""litige""
  ],
  ""category"": ""plainte service""
}
```"
1919486853784219808,2025-05-05 20:18:22+00:00,"@Xavier75 J'apprécie votre démarche pour attirer les clients #Bouygues en remboursant les frais de résilience, mais pendant ce temps, ma connexion #Freebox est à 1.5 Mb. Difficile de profiter de vos offres. Un peu de considération pour VOS CLIENTS EXISTANTS, SVP ! #FREE @free @GroupeIliad https://t.co/eqWICVzx7Z",EllaVerite,𝔼lla 𝕍érité ⚖️ⓩ,1244306180794712065,1919304367485710848,Demande d'aide,j appr cie votre d marche pour attirer les clients en remboursant les frais de r silience mais pendant ce temps ma connexion est 1 5 mb difficile de profiter de vos offres un peu de consid ration pour vos clients existants svp,mixed,appreciation marketing mais frustration pour la connexion lente chez un client existant,"['démarche', 'attirer', 'clients', 'remboursement', 'frais', 'résilience', 'connexion', '1.5', 'mb', 'difficile', 'profiter', 'offres', 'considération', 'existants', 'svp', 'apprecie', 'marketing', 'lente', 'internet', 'service', 'nouveaux', 'fidélité', 'débit', 'insatisfaction', 'priorité']",probleme_reseau,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""appreciation marketing mais frustration pour la connexion lente chez un client existant"",
  ""keywords"": [
    ""démarche"", ""attirer"", ""clients"", ""remboursement"", ""frais"", ""résilience"",
    ""connexion"", ""1.5"", ""mb"", ""difficile"", ""profiter"", ""offres"", ""considération"",
    ""existants"", ""svp"", ""apprecie"", ""marketing"", ""lente"", ""internet"", ""service"",
    ""nouveaux"", ""fidélité"", ""débit"", ""insatisfaction"", ""priorité""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919508263420260382,2025-05-05 21:43:27+00:00,@free @Xavier75 est-ce que c’est normal qu’après 1 mois et demi je n’ai pas d’accès à internet ni même de rdv pour raccorder une simple fibre ? @Freebox https://t.co/inLTw8Os2J,minuitpile2,Minuit Pile ⵣ,1281514960019951617,,Question technique,est ce que c est normal qu apr s 1 mois et demi je n ai pas d acc s internet ni m me de rdv pour raccorder une simple fibre,negative,frustration liée à un délai excessif sans solution ni RDV,"['normal', 'mois', 'demi', 'accès', 'internet', 'même', 'rdv', 'raccorder', 'simple', 'fibre', 'délai', 'attente', 'problème', 'installation', 'connexion', 'lenteur', 'service', 'client', 'démarche', 'technique', 'opérateur', 'retard', 'résolution', 'insatisfaction', 'démarches']",réclamation RDV,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un délai excessif sans solution ni RDV"",
  ""keywords"": [
    ""normal"",
    ""mois"",
    ""demi"",
    ""accès"",
    ""internet"",
    ""même"",
    ""rdv"",
    ""raccorder"",
    ""simple"",
    ""fibre"",
    ""délai"",
    ""attente"",
    ""problème"",
    ""installation"",
    ""connexion"",
    ""lenteur"",
    ""service"",
    ""client"",
    ""démarche"",
    ""technique"",
    ""opérateur"",
    ""retard"",
    ""résolution"",
    ""insatisfaction"",
    ""démarches""
  ],
  ""category"": ""réclamation RDV""
}
```"
1919682115857228086,2025-05-06 09:14:17+00:00,"Pas de réseau depuis 2j, 0 réponse de l'assistance @Freebox mais on est content parce que Xavier a racheté un club de foot... https://t.co/uPvpfV8L9L",faculty07,Philippe Rodier,435529987,,Autre,pas de r seau depuis 2j 0 r ponse de l assistance mais on est content parce que xavier a rachet un club de foot,mixed,plainte réseau mais ton ironique/sarcastique sur l'actualité positive (club de foot),"['réseau', '2j', 'assistance', 'réponse', 'Xavier', 'rachat', 'club', 'foot', 'coupure', 'internet', 'problème', 'service', 'client', 'délai', 'attente', 'insatisfaction', 'actualité', 'ironie', 'sarcasme', 'content', 'dépannage', 'panne', 'opérateur', 'priorité', 'dérision']",probleme_reseau,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""plainte réseau mais ton ironique/sarcastique sur l'actualité positive (club de foot)"",
  ""keywords"": [
    ""réseau"",
    ""2j"",
    ""assistance"",
    ""réponse"",
    ""Xavier"",
    ""rachat"",
    ""club"",
    ""foot"",
    ""coupure"",
    ""internet"",
    ""problème"",
    ""service"",
    ""client"",
    ""délai"",
    ""attente"",
    ""insatisfaction"",
    ""actualité"",
    ""ironie"",
    ""sarcasme"",
    ""content"",
    ""dépannage"",
    ""panne"",
    ""opérateur"",
    ""priorité"",
    ""dérision""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919694105380098113,2025-05-06 10:01:55+00:00,"@Freebox ma connexion a été coupée depuis une semaine, depuis zéro nouvelle. Aucune information partagée pour savoir quel est le problème, ni aucune date de rétablissement de ligne, c’est normal ça ????",Bobodughetto,Service public hate account,2966393331,,Plainte service,ma connexion a t coup e depuis une semaine depuis z ro nouvelle aucune information partag e pour savoir quel est le probl me ni aucune date de r tablissement de ligne c est normal a,negative,frustration liée à une coupure prolongée sans communication,"['connexion', 'coupé', 'semaine', 'nouvelle', 'information', 'problème', 'date', 'rétablissement', 'ligne', 'normal', 'internet', 'délai', 'réseau', 'panne', 'client', 'attente', 'réparation', 'service', 'défaut', 'communication', 'technique', 'dérangement', 'opérateur', 'désagrément', 'résolution']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à une coupure prolongée sans communication"",
  ""keywords"": [
    ""connexion"",
    ""coupé"",
    ""semaine"",
    ""nouvelle"",
    ""information"",
    ""problème"",
    ""date"",
    ""rétablissement"",
    ""ligne"",
    ""normal"",
    ""internet"",
    ""délai"",
    ""réseau"",
    ""panne"",
    ""client"",
    ""attente"",
    ""réparation"",
    ""service"",
    ""défaut"",
    ""communication"",
    ""technique"",
    ""dérangement"",
    ""opérateur"",
    ""désagrément"",
    ""résolution""
  ],
  ""category"": ""probleme_reseau""
}
```"
1919813368707219679,2025-05-06 17:55:50+00:00,@Freebox freeeeeeee oh freeeeeee\nPouvez-vous me dire où en est la raccordement de la fibre chez moiiiii 😭😭😭😭,abbas_brahim,Bab,766413511,,Question technique,freeeeeeee oh freeeeeee npouvez vous me dire o en est la raccordement de la fibre chez moiiiii,,,[],,"```json
{
  ""tone"": ""mixed"",
  ""tone_explanation"": ""impatience teintée d'humour par les répétitions, mais demande sérieuse sous-jacente."",
  ""keywords"": [
    ""free"",
    ""raccordement"",
    ""fibre"",
    ""chez moi"",
    ""pouvez"",
    ""dire"",
    ""en est"",
    ""oh"",
    ""npouvez"",  /* *note: probable faute de frappe pour ""pouvez"" */
    ""moiiiii"",  /* *variante expressive de ""moi"" */
    ""demande"",
    ""suivi"",
    ""installation"",
    ""délai"",
    ""opérateur"",
    ""réseau"",
    ""domicile"",
    ""attente"",
    ""information"",
    ""technique"",
    ""connexion"",
    ""abonnés"",
    ""problème"",
    ""retard"",
    ""service_client""
  ],
  ""category"": ""réclamation RDV""
}
```"
1920175531518988726,2025-05-07 17:54:56+00:00,"Hello\n@free va maintenant trop vite pour raccorder ses abonnés #fibre\nSouscription Dimanche 04 et aujourd’hui le 07 avec leur service « pas de déplacement de tech » #raccordement fait ✅ \nSauf que la #Freebox n’est pas encore arrivé !\nElle sera livrée le 10/05, +3j sans internet https://t.co/Qb99D9GrQr",OfficielDjFloop,Deejay Floop,627314937,,Question technique,hello n va maintenant trop vite pour raccorder ses abonn s nsouscription dimanche 04 et aujourd hui le 07 avec leur service pas de d placement de tech fait nsauf que la n est pas encore arriv nelle sera livr e le 10 05 3j sans internet,negative,frustration liée à un retard de livraison et absence d'internet prolongée,"['trop vite', 'raccorder', 'abonnés', 'souscription', 'dimanche 04', 'aujourd’hui 07', 'service', 'déplacement', 'tech', 'pas encore', 'livrée', '10/05', '3j', 'sans', 'internet', 'retard', 'livraison', 'problème', 'technicien', 'abonnements', 'délai', 'attente', 'box', 'opérateur', 'désorganisation']",probleme_reseau,"```json
{
  ""tone"": ""negative"",
  ""tone_explanation"": ""frustration liée à un retard de livraison et absence d'internet prolongée"",
  ""keywords"": [
    ""trop vite"",
    ""raccorder"",
    ""abonnés"",
    ""souscription"",
    ""dimanche 04"",
    ""aujourd’hui 07"",
    ""service"",
    ""déplacement"",
    ""tech"",
    ""pas encore"",
    ""livrée"",
    ""10/05"",
    ""3j"",
    ""sans"",
    ""internet"",
    ""retard"",
    ""livraison"",
    ""problème"",
    ""technicien"",
    ""abonnements"",
    ""délai"",
    ""attente"",
    ""box"",
    ""opérateur"",
    ""désorganisation""
  ],
  ""category"": ""probleme_reseau""
}
```"
