id,created_at,tweet,screen_name,name,user_id,in_reply_to
1842226009338224733,2024-10-04 17:31:22 +02:00,"Bonjour vous bossez aujourdhui Car depuis ce matin 9h, pas de réponse de votre part Vous êtes plus réactif pour me facturer 10e supplémentaire tous les mois sans men avertir et contre mon consentement",__KSmash,K,234027496,
1842230165817979136,2024-10-04 17:47:53 +02:00,"cela fait maintenant près de 5 jours que le PM FI91377000M est en incident Votre support na lancé aucune intervention, ne donne aucune date de rétablissement Nous aimerions savoir quand sera rétabli le service",ponceto91,Olivier Poncet 🦝,731473882725539841,1.8417536994518472e+18
1842233646524088804,2024-10-04 18:01:43 +02:00,"Non plus, vous êtes bloquer à quel étape sur la box",PetitKamel69,Le Far 🇩🇿🇵🇸🇹🇭,1121698084663197697,1.8422270030275876e+18
1842238743836573757,2024-10-04 18:21:58 +02:00,je crois que je vais passer chez la concurrence hein je paye 45 euros par mois ça fait chère quand meme,Flow0490,Florent,1326179908289179648,
1842239944313487542,2024-10-04 18:26:44 +02:00,Étape 2 … et vous,sabibou2424,sabi bou,1346580661189173248,1.8422336465240888e+18
1842245503443976302,2024-10-04 18:48:49 +02:00,bon pour avoir de la 4G qui marche chez free on doit faire quoi 🫠free,Zaza_Styles5,Kenza 🌺,1241113793809330176,
1842247510951100445,2024-10-04 18:56:48 +02:00,"les techniciens qu’on a au téléphone c’est des incapables le mec me demande de débrancher et rebrancher ma box, j’attends 5min, 10min, il parle pas, je demande ce qu’il en est et plus de réponse je fais quoi moi",cedric_cuny_,ced’,1130413957867540482,
1842248014770950631,2024-10-04 18:58:48 +02:00,"Freebox POP 76 ✂️ coupures internet en une journée, record battu Et maintenant plus du tout d internetMerci Free, jai vraiment 😫 rien compris",jras_63,Tahitibob63,1070805678120415234,
1842255782441623940,2024-10-04 19:29:40 +02:00,jadore free pr le prix mais alors questce que le service est nul sur hotline et en boutique LIA naura pas de mal à remplacer vos hotline vu le type de réponse que lon a Être courtois est bien mais ne pas réussir à résoudre les problèmes cest usant,dorzyo,dorzyo,124511841,
1842284822066262404,2024-10-04 21:25:04 +02:00,Cela fait 3 jrs que j’ai plus internet chez moi Je désabonne de c’est fini J’ai eu le même coup l’an dernier,mayima_,MAHALIA,788366759665467393,
1842416215274271042,2024-10-05 06:07:10 +02:00,Estce qu’il y a des conseillers capables de me répondre chez Je suis victime d’une sorte d’arnaque de votre part,Elbanca,Pacifique FILAS,442955766,
1842461680002888068,2024-10-05 09:07:50 +02:00,depuis le 02 octobre nous sommes plusieurs à ne plus avoir internet incident collectif impossible davoir des nouvelles sur lavancement et impossible davoir qqun au service client normal un peu plus dhumain serait bien,fawazleila2,fawaz leila,1172107291300179969,
1842473637888102444,2024-10-05 09:55:21 +02:00,Voilà une semaine que nous sommes coupé du monde suite à des incidents sur notre ligne Aucunes réponses de Free si ce nest sur la prise en charge de lincident Aucun numéro de téléphone afin de parler à autre chose quune messagerie vocale,joeprevel,Joël Prevel,1651491529016344576,
1842476035654185057,2024-10-05 10:04:53 +02:00,"Cela fait aujourdhui un mois que nous sommes privés dinternet est dans lincapacité de résoudre le problème et de nous donner un délai, cest effarant cc",SO3HSbF5,SO3H.SbF5,3091658986,
1842477724390105387,2024-10-05 10:11:35 +02:00,je n’arrive pas a rétracter mon abonnement 😃 et votre ligne téléphonique ne me permet pas de le faire,comptexrumi,Rumi,1442943412827828224,
1842478372808495614,2024-10-05 10:14:10 +02:00,Ligne résilier on le prélève le mois entier Combien de temps après je reçois la facture de résiliation et mon remboursement Je ne vais pas payer 2 fois pour le même numéro ridicule,dmddyx78fx,Rebec Ma,1484154056230772739,1.7975699140157809e+18
1842492526181167370,2024-10-05 11:10:24 +02:00,PUTAIN NIQUE VOS MERES LES PUTES je paye 50€ pour être déco en pleine game ptn,tpoommm,tom,1273146702170599426,
1842514388533608470,2024-10-05 12:37:17 +02:00,"Ma Freebox est bloqué a l’étape 2 depuis 24 heures, est ce que c’est normal",Daaav__,D.,1387896289,
1842584893261566113,2024-10-05 17:17:26 +02:00,Message en rimes riches à,CharlieMP_Blue,♦︎ Les Cordes Vibratoires ♦︎,1477447346455605250,
1842594869631758797,2024-10-05 17:57:05 +02:00,,BGraussnoix,Benito Couilledane,930138607599407104,1.8425848932615662e+18
1842596772792967635,2024-10-05 18:04:39 +02:00,Jai gagné,CharlieMP_Blue,♦︎ Les Cordes Vibratoires ♦︎,1477447346455605250,1.8425948696317588e+18
1842609733641056391,2024-10-05 18:56:09 +02:00,"Merci Free pour ces plus de 20 ans de cohabitation, Internet et téléphonie Jai eu Free, parce que javais tout compris mais il aura fallu le passage à la fibre et la volonté dun changement de box, pour que tu révèles",seb_al,Seb Al,483716801,
1842829008393662942,2024-10-06 09:27:28 +02:00,"bonjour, ça serait bien de régler vos problèmes dadsl Internet qui se coupe toutes les 5 10min, cest chiant",DrNossTV,M8 Noss,1481408905565585409,
1842843465383624759,2024-10-06 10:24:55 +02:00,hey freebox un débit de 170 Mbits en téléchargement pour 32€mois en fibre cest normal Je suis sur Tarbes 65000,fight_nhl,NHL Fight TV,1441444762222055425,
1842897640674971851,2024-10-06 14:00:11 +02:00,allo à laide vous pouvez rétabli la connexion internet avec ma box svp ça fait depuis vendredi aprem la cest quoi votre soucis bande de fainéant,Nasssssuuu,🌑🐈‍⬛,925119771733045248,
1842948636969472094,2024-10-06 17:22:50 +02:00,"Chez Free, tout pour attirer de nouveaux clients rien pour les conserver Nouvelle box Internet frais de migration et abonnement à plein tarif",seb_al,Seb Al,483716801,1.8426097377431393e+18
1842951439825731809,2024-10-06 17:33:58 +02:00,je paye 55€mois faut vraiment mexpliquer là,chersmokes,BMS | إيمان 🌹★★,1513737564,
1842965555407634547,2024-10-06 18:30:03 +02:00,"on n’a aucune réponse malgré toutes nos sollicitations, estce qu’il y a un problème",nazgulinet,Nazgulinet,585594016,
1842980585134043258,2024-10-06 19:29:47 +02:00,"Jen ai assez de la freebox elle ne marche plus du tout depuis 3 jours, ni internet, ni tv sans raison Je suis obligée de payer une clé4G pour internet",afvfcf,amelief,4320696682,
1843002441052393711,2024-10-06 20:56:37 +02:00,c’est vraiment des trdbl ça fait 3 semaines ma grand mère elle a pas de fibre ça t’envoie des techniciens bien cons qui coupent la fibre des voisins et ils te font la même quand un voisin appel mdr j’comprends après pourquoi y’a des gens ils tabassent les techniciens,t_alaarcon,Thomas 🇮🇹,809475555624095744,
1843008199215263893,2024-10-06 21:19:30 +02:00,"5 jours de travaux qui étaient sensés en durée 3, les techniciens sont partis sans nous rebrancher pitié à laide",Saluuudo,BMS | Resaca,872744148444622848,
1843048832936124872,2024-10-07 00:00:58 +02:00,je résilie tout demain ☺️☺️ j’ai pris rdv avec un technicien pour mardi et le rendezvous s’annule tout seul Non merci Pas de réseau « fibre » depuis vendredi c’est indécent Des suggestions d’autres opérateurs,dearchriss_,Chris크리스,723975663905046528,
1843183573870026967,2024-10-07 08:56:23 +02:00,Et quand vous voulez résilier y’a personne qui le fait pour vous,lacestjustemoi,Peace ☁️✨,706927602506850304,1.7975699140157809e+18
1843191261408444521,2024-10-07 09:26:56 +02:00,"Bonjour On a plus de fibre depuis presque 1 semaine sur Strasbourg aux alentours de la route des romains, vous avez des infos",GrumoBlog,Grumo Blog,192667334,
1843204422761161041,2024-10-07 10:19:14 +02:00,"Aaaah, moi je suis bloqué à létape 4 depuis une semaine sans internet, et 0 explication à part il y a plusieurs clients concernés Une bonne partie des commerçants de la rue est impacté aussi restos, coiffeurs, mais rien Que ce soit chez free ou la marie 🤬",ChrisPRZ67,Chris,2293242050,1.8429568311546596e+18
1843228909099532593,2024-10-07 11:56:32 +02:00,Moyen de récupérer la Télé et la Connexion,zBlackk__,𝐁𝐥𝐚𝐜𝐤ʲᵏ⁷🖤🇰🇷 CHAMPION D'EUROPE ❤️💙,1103789446447722497,
1843232844224844001,2024-10-07 12:12:10 +02:00,normal de plus avoir internet et TV Panne générale,GP_1899,FORZAOM,495421158,
1843233575862505601,2024-10-07 12:15:04 +02:00,avec free vous avez tous compris Ny allez pas Jattends toujours un dépannage depuis 3mois,Benj2638,Hebrard Benjamin,1376824549614977025,
1843285170994257944,2024-10-07 15:40:06 +02:00,"Je nai reçu aucune notification Je payais 10,99€ Pourquoi mavoir passé sans avis à 5,99€",Fredo384450,Fredo038,709473435781615617,1.8421164177488858e+18
1843301427609059688,2024-10-07 16:44:41 +02:00,"bonjour il y une grosse coupure internet Free tout autour des travaux du tram de la route des romains à Strasbourg et ça depuis 5 jours, apparemment personne na dinfo aucune réponse de ou Vous êtes au courant de quelques chose",GrumoBlog,Grumo Blog,192667334,
1843304056795877700,2024-10-07 16:55:08 +02:00,Sauf si le répétiteur télé ne fonctionne pas Un client fidèle depuis 20 ans,SBacille,Sebastien Bacille,1324023296900403202,1.8433016836503227e+18
1843306081076064473,2024-10-07 17:03:11 +02:00,Déjà comment ça se fait on est chez depuis 2006 et on a pas de cadeau de fidélité genre une télé de fou,OmaewaYass,𝔏𝔞𝔪𝔞𝔯™,872084526557802496,
1843310547246408123,2024-10-07 17:20:56 +02:00,"Bonjour, jai essayé de vous contacter toute la journée Estil possible de parler à quelquun",arianna_tessie,Tessie 🍉,2363067420,1.8433016836503227e+18
1843314722344681872,2024-10-07 17:37:31 +02:00,ce serait possible davoir un retour mon ticket incident tjrs en cours bloqué sur étape 2 mais aucune information depuis ce matin 9h,fafatwiter,Fabien,803007252,
1843330786654847125,2024-10-07 18:41:21 +02:00,encore une fois tout le #aveyron se retrouve sans internet free Ca arrive au moins deux fois par mois en ce moment la qualité de service est de plus en plus déplorable,neofutur,Neo Futur,488223944,
1843333466026586446,2024-10-07 18:52:00 +02:00,"Je dois attendre une semaine pour avoir un technicien pour qu’il intervienne chez moi car la box fonctionne pas… on va pas être copain, ça sent la séparation",Yoyopsg,Yo Verratti,235763119,
1843356937607614529,2024-10-07 20:25:16 +02:00,En tout cas chez Free pas de wifi durant 1 semaine le téléphone forfait Free qui capte pas 0 solution proposée a part attendre et se faire mal parler par le service client 👍👍,sylvainbadin,sylvainbadin,1199680555459190786,1.8433016836503227e+18
1843360530993750434,2024-10-07 20:39:33 +02:00,jen peux plus de vous sah cest trop chiant,Braizefn1,braize,1379181840527994883,
1843364269431370068,2024-10-07 20:54:24 +02:00,"coucou Ya quelques bugs dans lappli iOS Free et le site mobile qui empêchent de saisir une heure de RDV Free Proxi, je peux faire suivre ça à qui",jy,J-Y,1012981,
1843367943247458461,2024-10-07 21:09:00 +02:00,"Messages les 59 et 79 via WhatsApp, mais non lus donc AUCUN retour 1ère année et des problèmes TV Mobile Méga Déception",ELYNE95,Evelyne P.,1396648891,
1843415567019192572,2024-10-08 00:18:14 +02:00,"MA CO QUI CRASH JUSTE AVANT SPARKING ZERO JE VOUS AIMES, MAIS LA JE VAIS TOUT CASSER AHHHHHHHHHHHHH",JordananasTV,Ananace.🍍,1004967806,
1843536287724384496,2024-10-08 08:17:56 +02:00,"hey cest fini une semaine je nai plus internet, plus de téléphone et plus de télé malgré plusieurs tentatives de contact votre équipe de Paris Tolbiac na pas répondu est ce la qualité de service que vous visez",rejsmont,Radoslaw Ejsmont,114738018,
1843552369503617084,2024-10-08 09:21:51 +02:00,"bonjour, je narrive pas à avoir quelquun au téléphone Suite à une coupure sur ma ligne javais rendez vous avec un technicien vendredi mais le rendez vous à été annulé et je ne sais pas pourquoi Pouvezvous maider Merci",Roxanezero,Leucosia.,406398722,
1843579429781676309,2024-10-08 11:09:22 +02:00,on vous appelle pour un problème on nous dit vous aussi vous avez un accident technique estce que c’est sérieux ça,tsunami_josuke,🇵🇸🃏,1417595721923112966,
1843590394405077056,2024-10-08 11:52:56 +02:00,"Toujours aussi peu sérieux cloture ligne, materiel retourné et reçu par Free le 6 aout mais reception dun sms le 2 octobre Bonjour Veuillez renvoyer votre matériel Freebox ligne en recommandé à Freebox Résiliation CO PUBLIDISPATCH",webphil59,Phil,114461461,
1843598596509438072,2024-10-08 12:25:32 +02:00,"Bonjour C’est normal que mon adresse soit éligible à la fibre chez et mais pas chez vous Il y a deux mois, un technicien Free m’avait dit qu’il y a eu du retard sur la commande de la route optique mais toujours pas de news…",manu_zebi,Manu ,3821367617,
1843602314046910955,2024-10-08 12:40:18 +02:00,4ème coupure dInternet et réseau mobile en moins de 15 jours Rien contre vous au contraire mais ça commence à faire beaucoup Vous voulez pas mettre des grosses clôtures électriques pour éviter les sabotages 😂,RagnarGames13,🎮Gamer_Spirit🎮,248493449,
1843623763201413306,2024-10-08 14:05:32 +02:00,"ca faisait longtemps que ca nétait pas arrivé, mais la perte de synchro et blocage en etape 3 sur la ligne après plusieurs anomalies ces derniers jours, ca exaspère Ticket ouvert, mais technicien centre dappel totalement malpoli",mallozhruz,Mallozh Ruz🙏🏻,2970347524,
1843627776680624301,2024-10-08 14:21:29 +02:00,"Chez Free, on résout les problèmes en un clin d’œil on vous explique que c’est toujours la faute de l’opérateur historique 🔄 #ServiceClientPremium #ProblèmePasRésolu",jras_63,Tahitibob63,1070805678120415234,
1843640660496167219,2024-10-08 15:12:41 +02:00,"Ouais mais faites qqch pour ma connexion, la 5G et la WiFi sont pas du tout stables",JokicIsBae,Pépite Rocheuse,702200483100889088,1.8433016836503227e+18
1843653838949224635,2024-10-08 16:05:03 +02:00,A tout les techniciens et autres Ça vous fait vraiment pas chier de débrancher quelquun qui a besoin dinternet pour mettre un autre a la place et ça 5 fois en 1 semaine,xXDeeZy21Xx,Damien,220614301,
1843663557327761861,2024-10-08 16:43:40 +02:00,bonjour il est impossible d’avoir un conseiller au téléphone,fivoire,Bel Flo,589346064,
1843664052272411001,2024-10-08 16:45:38 +02:00,Fuck et leur co de merde,Blessing_blesse,ΨBlessingΩ 🇳🇬 (🇫🇷🇪🇸),1116765870116802560,
1843670642262176174,2024-10-08 17:11:49 +02:00,Mdrrr depuis que je suis passée chez ma wifi bug constamment c’est insupportable,RajahMeow,𝕾𝖆𝖗𝖆𝖍 🧚🏼‍♀️,185363201,
1843671826695881085,2024-10-08 17:16:31 +02:00,"Bonjour ça environ 15 jours que je suis sans connexion 15 jours que votre service client me balade dexcuses en excuses Cen est assez Une intervention a été faite, a privé et prive mon logement dinternet Vous vous bougez un peu le popotin Cordialement",zedanrocks,Dan,56160490,
1843686377206231521,2024-10-08 18:14:21 +02:00,"#fibre #nice Bonjour Free, Comment ont fait quand limmeuble où jhabite a Nice nest fibré par aucun opérateur Des connexions en ADSL en bas débit, fin 2024 ça pique Rue barberis, 06 Nice",thieumphone,Ordre_66,490909343,
1843698547780399167,2024-10-08 19:02:42 +02:00,pouvez vous mexpliquer pourquoi il ny a que les chaînes du groupe Canal qui ne fonctionnent pas,vmf21462,🇫🇷JOURDAIN Patrick🇫🇷 #TeamPatriotes🇷🇺🇮🇱,1031069827,
1843721510550417717,2024-10-08 20:33:57 +02:00,ptn ma box saute tous les 5min la vous faites quoi,CapasPasca2523,Picsy,1713297536914509824,
1843729949079023713,2024-10-08 21:07:29 +02:00,Salut Estce que vous trouvez ça normal que ça fait deux jours que la connexion se coupe comme par hasard à la même heure Et sans avertissement une spécialité de free,Shiro__Yue,Yue,1568288889357344771,
1843787552257650795,2024-10-09 00:56:23 +02:00,MA BOX POURQUOI JE LAG JSUIS EN RANKED ZEBI,nesssssyyyyyy,nessy,2364736474,
1843795165796020656,2024-10-09 01:26:38 +02:00,"voilà une fois de plus en plein film plus de réseau 😡 même après avoir redémarrer la box, cette dernière reste bloquée sur authentification de la freebox en cours ça fait 12heure😡 Après on ns dira q la fibre cest plus fiable q ladsl Conneries😡😡",MilooGlt,Miloo,1243551563823579139,
1843797118290678140,2024-10-09 01:34:23 +02:00,"Hello Jai remarqué que vos services Free et Free mobile semblait souvent tomber sur cette tranche dheure 00h301h00 Pendant une 30aine de minutes environ, avez vous une explication ou sagit til dun défaut matériel",Hugo_Miskine,ĦɄ₲Ø ;),969130148795764736,
1843912671974080999,2024-10-09 09:13:33 +02:00,tous les soirs on va plus avoir de réseau Lundi coupure à 21H37 Mardi à 20H52 Plus de téléphone Plus d’internet Code postal 32170 Laguian Mazous,haeven32170,expatdu06,779626147760005121,
1843954270313628069,2024-10-09 11:58:51 +02:00,Après 15j sans fibre parce quau PM les câbles se sont débranchés tous seuls Après la réparation hier Jai à nouveau ma box en étape 2 ce matin #free #freebox,OlivLiliv,Takeshi Kovacs,139380180,
1844082732080693487,2024-10-09 20:29:19 +02:00,"remettez nous la co le soir , après 21h on a plus de co genre mdr",AdamRamos512433,Adam Ramos,1761529582639783936,
1844084344035606900,2024-10-09 20:35:43 +02:00,"Salut , client depuis maintenant quasiment 20 ans, bah ça fait 20 ans que jai de lADSL En 2024, estce que, habitant en pleine ville ClermontFerrand, je peux oser rêver obtenir un débit meilleur que 15mbps Pitié, faites quelque chose dans mon quartier",quentik,Quentin,19488473,
1844159534023180774,2024-10-10 01:34:30 +02:00,"Il se passe quoi sur votre réseau ces derniers jours Seconde fois de la semaine que je nai plus rien ni sur la box, ni sur ma puce mobile Haute Garonne Heureusement que mon boulot me fournit un second tel avec une sim pour hotspot",ByGsantax,Gsantax,1504948616,
1844281659354660949,2024-10-10 09:39:47 +02:00,"honteux Habitante Juilly, ça fait 1 semaine que je suis sans réseau ni TV, on les appelle, seule réponse faut patienter car nous navons aucune solution Je me déplace en boutique,0 solution à part quon pourra me rappeler à partir daujourdhui 9h Tjrs aucun rappel",DieutreCeline,Céline Dieutre,1451052536048328705,
1844293573375905941,2024-10-10 10:27:07 +02:00,"mais grave, vous foutez quoi 4 jours que jessaye de contacter lassistance sur WhatsApp, AUCUNE REPONSE, et plus de fibre depuis 1 semaine",GrumoBlog,Grumo Blog,192667334,1.8442891042568276e+18
1844294504662323229,2024-10-10 10:30:49 +02:00,"Free cest une arnaque et des escrocs Évitez de vous abonner chez ce fournisseur Meme si les tarifs sont attirants Souvent des pannes sans dédommagement, surfacturations abusives et un service client incompétent ou inexistant",amhr_koubari77,AMHR,733761285914042368,
1844296065408958728,2024-10-10 10:37:02 +02:00,"Je suis fatigué de Ça fait un mois que je subis des déconnexions quasiment tous les jours Quelle erreur d’avoir quitté Orange, qui a la meilleur ligne de France, pour cette merde qu’est la ligne Free",KenkiEdits,𝒌𝒆𝒏𝒌𝒊.🌹,3376490265,
1844305555873202413,2024-10-10 11:14:44 +02:00,Quand ma box free saute pr la 3e fois de la soirée haha,ShopeLeLion,PCS Shope Le Lion,3230380570,1.8442995894296253e+18
1844317368979423264,2024-10-10 12:01:41 +02:00,ptn jpensais cétait que moi hein mais nn,sunouille,Sunny,970989815205330944,1.8442960654089587e+18
1844319316197638163,2024-10-10 12:09:25 +02:00,vous êtes une vraie blague je vous jure,pxacx4,sunshine,1403241110202429441,
1844329995201806602,2024-10-10 12:51:51 +02:00,Il y a un décalage sonimage sur 1 Possible de corriger ça svp #HomeOfTennis,PseudoAbdel,Abdel,769691704425406464,
1844335023974989887,2024-10-10 13:11:50 +02:00,"Je suis passée chez pour mon entreprise, le réseau est instable, que ce soit mobile ou internet box et le pompon, jai ouvert un ticket à lassistance depuis 1 semaine et nai toujours pas été rappelée Nallez JAMAIS chez",marion_dhm_rh,Marion Ledéan Durel,475887099,
1844337280946929950,2024-10-10 13:20:48 +02:00,"Visiblement, cest lapplication où il y a le décalage Sur ma TV abonné chez Free, je nai pas ce décalage Possible de régler ça",PseudoAbdel,Abdel,769691704425406464,1.8443324586591524e+18
1844337837002588647,2024-10-10 13:23:01 +02:00,"4 mois sans internet chez Free et toujours aucune solution Aucun suivi, aucune transparence Comment estce possible qu’ils soient incapables de donner une simple date d’intervention #FreePanne",YassineTA6,Yassine TA,1325871392391360512,
1844339465172767176,2024-10-10 13:29:29 +02:00,j’ai plus de wifi depuis bientôt 2h alors que je suis en télétravail On fait comment là,InesRavineau,bouh,747472885237817345,
1844339713811062956,2024-10-10 13:30:28 +02:00,je dois venir signer chez vous,InesRavineau,bouh,747472885237817345,1.8443394651727672e+18
1844339997240897541,2024-10-10 13:31:36 +02:00,Je languis… 😒 #free #freebox ⁦Freebox⁩,BorisBloche,ßØ®️I$,521565564,
1844349679443771656,2024-10-10 14:10:04 +02:00,Jattend toujours que le technicien règle le problème qui fait quon a pas internet depuis plus de 24h,AnimeMasterPony,Limule le Chad,4867718386,1.8442995894296253e+18
1844361759798579532,2024-10-10 14:58:04 +02:00,Quand les techniciens Free doivent raccorder un logement à la fibre,nAKAZZ_,nAKAZZ #TWlTTER,1034843700,1.8442995894296253e+18
1844362946417406386,2024-10-10 15:02:47 +02:00,Vous êtes au courant que ça va bientôt faire une semaine que j’ai plus d’internet vous reportez votre dépannage au lendemain depuis samedi Avec tout le respect vous êtes énervant hein,oroshinaha,LAHIPS WSH,2981489273,
1844375509456781665,2024-10-10 15:52:42 +02:00,#C8 sur free tv les paroles sont décalées par rapport aux images suis je la seule à avoir ce problème épisode de Barnaby,didi69220159758,di di,1650579290008739871,
1844384711717888118,2024-10-10 16:29:16 +02:00,"bonjour, un répéteur wifi ça met 1 semaine à arrivé Ça fait depuis le 4 octobre que j’ai été prélevée mais rien reçu même pas de message de suivi rien",288_689,zey,1610664998048497664,
1844404687837200681,2024-10-10 17:48:39 +02:00,C’est fou ces techniciens fibres qui ne savent pas rebrancher correctement les prises lors de leurs interventions 2 fois cette semaine 😤,Lemateurdabimes,Flo LMA,301280754,
1844419020491194720,2024-10-10 18:45:36 +02:00,Je commence à craquer avec ce service client nul à chier de Ça fait 2 semaines qu’ils doivent faire remonter l’information à leur supérieur comme quoi je n’ai plus d’internet du tout chez moi via ma …,rioTAAANK,rioTAAANK,1255690960316620801,
1844423146700669318,2024-10-10 19:02:00 +02:00,Je viens davoir la fibre de chez chez moi mais le fixe il marche toujours pas cest normal Ça fait ça depuis ce matin,l3abassia22,L'3abassia🇩🇿🇵🇸,1116393889999589376,
1844425758091116803,2024-10-10 19:12:23 +02:00,Quelle blague la fibre #free,Flo_90,Flo90,73185923,
1844431081543750103,2024-10-10 19:33:32 +02:00,"Coupure de service dans mon immeuble depuis le 4, les autres opérateurs on rétabli leur ligne seul Freebox ne fonctionne pas, on me répond que il faut attendre jusquau 31 octobre pour le passage dun technicien Une lenteur jamais vu Je change dopérateur le mois prochain",AisseDiabira,aissetou “aisse” diabira,1589871673808936960,1.7975699140157809e+18
1844431330278506938,2024-10-10 19:34:31 +02:00,svp y’a pas quelqu’un ici qui bosse chez free,jabvt9,jade,1140179524493201409,
1844468759240769543,2024-10-10 22:03:15 +02:00,"plus de connexion internet depuis le 9 octobre 20h21, incident ouvert et à ce jour aucune information, aucun être humain pour répondre, WhatsApp sans aucun retour Incident ouvert et zéro communication Que se passetil",fdoiteau,doiteau francois,393196442,
1844632804279066748,2024-10-11 08:55:06 +02:00,"donc nous on prend rdv et vos techniciens ne viennent pas, pour nous facturer c’est facile mais pour qu’ils viennent c’est autre chose",crlmjxo,hayden! ♡,779964145894653952,
1844645663016898918,2024-10-11 09:46:12 +02:00,pas dinternet depuis lundi aucune information et pas dassistance je vais devoir changer le fournisseur pour rétablir mon internet,c00lyman,c00lyman,14107074,
1844654924933533816,2024-10-11 10:23:00 +02:00,Bonjour Vous êtes vraiment des gros con Vous faites passer un technicien pour changer le raccordement de mon logement sans me prévenir et sans mon accord Avant même que j’ai pu réceptionner la box C’est quel genre de service ca,jobe_64,jb,1488473863,
1844695389582078223,2024-10-11 13:03:48 +02:00,Devinez qui a ENCORE perdu internet faut agir là,R1RT_35,Rirteez,853737290501324801,
1844697641562595566,2024-10-11 13:12:45 +02:00,"technicien qui ne se pointe pas au rendez vous prévu hier Impossible de replanifier ou dannuler pour avoir un nouveau créneau Je tourne en rond avec vos services, et plus dinternet à la maison depuis 24h Vous avez une solution",MrGeraud,MrGéraud,472730533,
1844710286541860917,2024-10-11 14:03:00 +02:00,"le numéro que vous appelez nest plus en service En tête dun courrier de chez vous Va falloir la com En plus numéro payant, aucun moyen de vous appeler sans payer",Pirolyx,PIROLYX,1729268282,
1844725613669634225,2024-10-11 15:03:54 +02:00,"Bonjour depuis plusieurs jours avant #Kirk, je constate une grande dégradation de mon débit fibre Que doisje faire Estce un soucis dû à la météo ou autre chose Merci",danganbass,Fabrice Petard,51729581,
1844728525187662174,2024-10-11 15:15:28 +02:00,"Bonjour, Impossible de vous joindre par téléphone WhatsApp personne ne le lit Messenger non plus Rendezvous d’installation aujourd’hui Créneau 13h15h Toujours personne Je suis déjà abonné Vous êtes nuls",Creuselazur,Pierre Leblond,845261462872494080,
1844758583616925835,2024-10-11 17:14:54 +02:00,j’ai un problème,ExjetaimeMcCoy,ExJetaimeMcCoy,988912464581615616,
1844791981416858085,2024-10-11 19:27:37 +02:00,bjr Je viens à l’instant de m’abonner à Free et de résilier Orange J’ai des questions à Vous poser Un conseiller peut il m’appeler,FMunerol,Frederique Munerol,1157313330,
1844811349492158563,2024-10-11 20:44:35 +02:00,je vous souhaite que du malheur,ArabeSympa,n (3-2),1561783212787077121,
1844831292602630488,2024-10-11 22:03:50 +02:00,Je sens que je vais changer de FAI moi 🤬,VallooValloo,🇨🇵Valloo🇫🇷✝️#Frexit,3172669984,
1844999390315855995,2024-10-12 09:11:47 +02:00,pq j’ai 200 de ping depuis que jsuis chez vous on est en 2006 les gars,maisonfantome,mudboy,1787990637062545410,
1845006960497758250,2024-10-12 09:41:52 +02:00,Bonjour ça fait 2mois que jai fais une demande de migration pour passer a la Freebox ultraMalgré plusieurs relances via mon espace client jattends toujours la box le rendez vous avec un technicien Jattends encore une semaine et ensuite je pars chez la concurrence,ScorPI0912,Scorpion,1064561483923800069,
1845025247122047330,2024-10-12 10:54:32 +02:00,"Help Jai besoin de votre aide Si tas Free, tas tout compris mais moi, je comprends plus rien 3 semaines sans boxe et 2 semaines sans réseaux téléphonique et pas une explication, une alternative, rien Tu parles d’une liberté #panne",ALDEM78039551,AL DEM,1518306829637455872,
1845032088854036561,2024-10-12 11:21:43 +02:00,"bonjour, Il y a une pénurie de techniciens dans le 04 Un rdv pour étape 2 à J10",Bonetromain1,Bonetromain,994671694638911489,
1845047792898621475,2024-10-12 12:24:07 +02:00,"impossible de joindre quelqu’un de chez free, tu passes 5 min a appuyer sur des vieux numero pour etre redirigé vers un conseiller mais le robot a la fin te dit de rappeler plus tard Bah non en fait",_ROLT_,Ronan LE TALLEC,859454110889893889,
1845073449061892206,2024-10-12 14:06:04 +02:00,"Ah cest bien vrai, jen ai ras le bol de ils me font Ch, des appels toutes les semaines avec des escrocs qui ont un parlé incompréhensible Allez tous vous faire foutre",Benvoyonszzz,Swilaut 💙🤍❤️ 🌿🌿🌿🌿🌿🌿🌿🌿🌿🌿,1669762584118001668,
1845097275837604128,2024-10-12 15:40:45 +02:00,Quand ya une Freebox revolution light à 30€ par mois mais que toi ty as pas le droit parce que tas déjà la Freebox revolution à 45€ par mois,OppenheimerFR,Stan,1696809629563469824,1.8442995894296253e+18
1845106517969694758,2024-10-12 16:17:28 +02:00,Je suis chez Free depuis que je suis arriver en cote dor et depuis que je suis passezen fibre j accumule panne et ralentissement de débit d dinternet ou des beugues énorme auniveau service télévision sansnparlez des plateforme comme Netflix ou primevideo,BOUBA0306,besnard,1755524044873453568,
1845114157072339302,2024-10-12 16:47:50 +02:00,Et lassistance de proximité de Meaux est indisponible impossible de créer un ticket,LngPresso,Younes Hardial,2948029480,1.8143826998947395e+18
1845123984196538709,2024-10-12 17:26:53 +02:00,"bonjour free, ça fait une semaine que je suis en panne de fibre , votre conseiller me dit que c est une panne collective dans mon immeuble alors qu aucun de mes voisin de chez free dans mon immeuble sauf moi Votre assistance de proximité nous envoie balader",TosBytes,Bytes Tos,1691841523988549632,
