id,tweet
1845174764865794068,<USER> Vous êtes les pire free vous êtes trop nul on a même plus internet je vais résilier avec vous #boycottezfree
1845402212270293154,<USER> refuse de raccorder un couple agé à la fibre parce que Free s'est trompé de numéro de rue. Personne n'habite au zéro de la rue! 🤡🤡🤡
1845437990966841610,"<USER> : depuis Vendredi 11 Octobre 2024, pas de connections internet. Pourtant avec ma freebox delta j'étais censé avoir un secours 4G. Mais cela ne fonctionne toujours pas. Une solution ?"
1845515478279540765,"<USER> Mise à jour de la Freebox Révolution... ça rame comme pas possible, naviguer dans la liste des chaînes prend plusieurs secondes... juste après la mise à jour du firmware..."
1845730935653761463,"<USER> Moi aussi je vais plus vous déranger. Abonné depuis 2006, sous forfait delta et mobile on m indique qu il n est pas possible de changer pour un forfait plus économique… au lieu de vous appeler <URL> vous devriez vous appelez <URL>"
1845784038117699904,<USER> bonjour j'hesite a passer chez vous le mois prochain quand mon engagement sera fini chez mon ancien fai je souhaite prendre le ultra essentiel \ndans les chaines by canal je voit y'a les eurosport \nil y a t'il aussi les 360 ?dans le doute je demande aussi a <USER>
1845786413150675184,"<USER> panne à Rueil-Malmaison (92), réseau tombé vers 13h06 pour tout l'immeuble au 15/17 parc Jacques Chirac (entre autre, car plusieurs autres immeubles sur le même raccord)"
1845793820669046841,<USER> panne fibre à Reuil-Malmaison depuis 30 minutes. Freebox bloquée à l’étape 2.\n12 rue du general Noël
1845794939772285340,Bjr <USER> <USER> \nCela commence à être sérieusement casse-pieds de ne pas pouvoir envoyer de mail d'office 365 vers free\nVous pourriez vous entendre non ? <URL>
1845797862841504147,"<USER> <USER> <USER> Ici, on en est à la 4eme panne en 2 mois. Actuellement, pas d’Internet depuis mercredi dernier (oui, presque une semaine..)"
1845815847371051433,wesh <USER> <USER> j’suis bloqué a l’étape 2 depuis 3heures là… depuis le 93
1845843770371182800,<USER> ...\nFree c de la merde ...\nJ'ai demandé une migration sur une autre box car la mienne déconne il y a plus d'un mois et j'ai toujours pas de nouvelles même pas de date de disponibilité...\nJe pense vraiment que je vais changer d'opérateur
1845850106223870185,<USER> <USER> SERVICE ASSISTANCE FreeBox <USER> CA TA STRO PHI QUE !!!! \n\nDemande de raccordement à la fibre DEPUIS le 11 JUILLET dernier ! On est le 14 OCTOBRE ! \n\nRésultat ? R I E N -> je précise : RIEN !!!! #rien \n\nLa seule constante dans notre dossier c’est votre réponse : je passe votre dossier à mon supérieur qui va la traiter personnellement et on revient vers vous. \n\n3 MOIS ET TOUJOURS PAS DE NOUVELLE DU FAMEUX « SUPÉRIEUR » ! C’est qui ce mec ? <USER> C’est Dieu votre supérieur le plus haut et le plus compétent chez vous ? Je comprends pourquoi il met autant de temps à répondre ! Y’en a ça fait 2000 ans qu’ils attendent encore une réponse … donc 3 mois de délai on devrait se sentir chanceux c’est ça !!?! \n\nEn plus : cerise sur le gâteau -> c’est VOUS (donc FREE) qui gérez l’installation fibre de l’immeuble. Y’a même pas d’excuse parce qu’un autre opérateur vous met des bâtons dans les roues. C’EST UNE HONTE ! Car en parallèle je PAYE TOUJOURS MON ABONNEMENT Bbox chez Bouygues Telecom <USER> car la portabilité n’est toujours pas active et mon abonnement n’est pas résilié chez eux. Bref … un VRAI FIASCO\n\n #nul #honte <USER> <USER> <USER> <USER> #fail <USER> <USER> <USER> <USER> #mercilachatte
1845863025850679547,Il teste son Forfait Free 5G. <URL>
1845867465324073322,<USER> oh 1h45 que j attend qu un technicien me rappel pour un problème de décodeur sur votre site vous dites 45 minutes pour un nouveau client vous ne marque pas beaucoup de point la !!!
1845872021508370483,"<USER> bonjour,\nJe finis mon engagement fibre le 07/11/2024 avec mon opérateur actuel. \nÀ quel moment je peux faire un abonnement pour une migration chez vous ?\nPassé cette date ou un peu avant ? \nÀ bientôt"
1845913691679871453,"<USER> vous avez l'intention de faire quelque chose au fait que la box se mette en étape 2 sans raison ni explications ??? #freebox #free <USER>\nSi je n'ai pas d'explication, je me casse."
1845967418146832664,<USER> on est en 2024 bientôt 2025 c’est pas normal d’avoir des sauts de déconnexions tous les jours et de plus avoir de wifi du tout actuellement…
1846075465603158209,"Par contre <USER> on ne vous dérange pas ? <USER>, <USER> un avis ? Par ce que la notion de prix indiqué en gros valable 6 mois sur un engagement de 12 mois, si ce n'est pas une volonté claire de tromper le consommateur, je ne sais pas ce que c'est. <URL>"
1846078709511422327,"<USER> cher Free on vous donne un bon *unique* pour retourner *un* colis, mais en fait vous en avez deux : la freebox et son décodeur dans un carton *plein*, et le boitier fibre dans un autre petit carton. On fait comment ? Vous fournissez un plus gros carton ou un second bon ?"
1846106030758924522,Sinon <USER> on peut l’équipe de France mal jouer ? <URL>
1846109815703003276,<USER> <USER> J’ai la même chose 🤦‍♂️
1846118262486061344,Devoir résilier <USER> parce que c’est devenu trop cher 🫠 orhhh proposez quelque chose haaa
1846139939680845949,"Bon, pas de connexion depuis 48h, je suppose que <USER> en a plus rien à foutre, bien joué à vous, je vais chez <USER> cet après-midi 🫡"
1846155269484445842,22 HEURES !!!! J’AI EU LA FIBRE QUE PENDANT 22 HEURES AVANT D’ÊTRE COUPÉ À NOUVEAU \nON DOIT ÊTRE SUR UN NOUVEAU RECORD DE MÉDIOCRITÉ LÀ <USER> <USER> 👏🏾👏🏾👏🏾👏🏾
1846193216225214622,<USER> DES VOLEURS JAI JAMAIS VU ÇA DE MA VIE FUYEZ LES
1846201248443519299,"Convention annuelle des communautés de Free ce vendredi : Abonnés, posez vos questions à Free ! <URL>"
1846206035595337944,je veux stream <USER> dépêchez d’installer ma fibre PITIÉ
1846219467665063964,"Bonjour <USER> cela fait bientôt 1 semaine que je n’ai pas accès à mes services (wifi, TV) et cela sans aucune explication. À chaque fois que je contacte le service de proximité on me dit qu’on reviendra vers moi et on ne me propose pas de solution. Pouvez-vous m’aider svp ?"
1846220315606622358,<USER> votre box de merde que y’a marquer 3c mes couilles vous êtes claquer
1846241345884553361,<USER> <USER> Bonsoir ! Freebox bloquée en étape 6 depuis ce matin..
1846241696641663059,<USER> <USER> bonjour vous aviez pu résoudre votre problème ?
1846249900780224644,Chez vous non plus l’application <USER> n’a jamais fonctionné sur smart TV Samsung ? <USER>
1846252316745519513,<USER> <USER> problème depuis ce matin routeur bloqué sur 2 ( sud ouest lyonnais)
1846256658504180204,<USER> votre truc ne marche pas encore depuis 15:20 faites qq chose
1846265574512554298,"<USER> Problème Etape en région Lyonnais, vous pouvez me dire une estimation de reprise de service ?\n\n<USER> <USER>"
1846270654061949307,"On sait envoyer des fusées avec space X, mais on est incapable de corriger des bugs sur les replays !!! <USER> et <USER> vos replays buguent !!!! Ça nous balance des publicités en continue dès que ça coupe le programme !!! Impossible de continuer à visionner ! #free #m6"
1846270964532736276,"<USER> bonjour,\nSuite à une panne due à un acte de vandalisme dans mon quartier à Lomme, je suis coupé de la fibre et de la ligne fixe depuis le mois de juillet, c'est bien de dire que vous allez réparé mais il faut rétablir le service. Merci"
1846286688156307721,<USER> <USER> <USER> <USER> <USER> <USER> <USER> <URL>
1846331470618497368,<USER> y’a moyen d’arrêter dme couper la wifi A CHAQUE FOIS QUE JFAIS UNE GAME DE OUF PTN JVAIS CÂBLER CEST FOU DE FAIRE CA
1846332958497771709,<USER> je vais changer d’opérateur tout les 2 jours la connexion se coupe et mon forfait je le paye et je suis bloquer en 3G depuis une semaine
1846333733915279805,<USER> vous êtes fou ou quoi à couper la connexion comme ça au gens
1846333852760883325,<USER> <USER> Même moi ma co elle a couper d’un coup en pleine game je jouais avec un pote ça a couper chez lui aussi ont est chez free tout les deux donc je crois que le problème viens de chez eux
1846333878086021369,wesh c'est quoi le probleme avec free???? \n#free #wifi <USER> <USER>
1846333957341601998,<USER> NI VOTRE WIFI NI VOTRE 5G MARCHE C’EST UNE BLAGUE OU QUOI REMETTEZ VITE LA
1846334040179122295,Je vous déteste de toute mon âme <USER> votre co de fdp c’est une singerie ce que je vous souhaite
1846334050329366996,<USER> Rendez mes RR j'ai crash pendant ma game
1846335079737446788,"<USER> c'est plus possible vos plantages régulier, je travail sur internet et ça m'empeche de travailler correctement avec mes collaborateur."
1846335842517741627,"<USER> <USER> va falloir m’expliquer ça fait plusieurs mois la connexion coupe régulièrement certains soir ou la nuit plusieurs heures, defois y’a même plus de réseau"
1846337971831599188,"<USER>, franchement, mais sincèrement hein, j’aime trop free ! \n\nMais là j’vais finir par exploser ma box si ma connexion continue de sauter toutes les 10 minutes ! 🤯\n\n<USER> <USER> svp dites-moi ce qu’il se passe 😢"
1846343314867417443,<USER> c’est quoi ce bordel encore la régler le bug on paye nous
1846343719840035136,<USER> on paye pourquoi enft
1846362471663079930,<USER> il se passe quoi avec la co ????????? tu m’aides pas la
1846447901737685009,<USER> Ras le bol de votre box <USER> révolution qui reste bloquée en phase 9 à chaque fois que le serveur redémarre 😡
1846453497245364230,"Moi qui attends <USER> en bas de chez moi pour que le technicien puisse voir ce qui bug, il aurait dû être là y’a 20 min <URL>"
1846465372134011251,"Les chaînes Eurosport pourraient finalement rester dans les offres Canal+, négociations en cours en vue d’un accord <URL>"
1846536094893908252,.<USER> <USER> c’est normal que je paye les 49 euros de résiliation alors que je veux passer de la delta à la pop ???? Pitié je veux juste changer de box vous me prenez 100 balles. En plus vous mettez des pub partout sur le streaming pitié !!!!???
1846540896390557778,"<USER> Merci free qui pour chaque réclamation demande d'envoyer un recommandé à 7 euros, c'est la meilleure celle là , si quelque chose ne va pas un recommandé pour chaques demande de compensation #FREEBOX #FREE"
1846560139433693313,Oh free vous êtes des grosses merdes mettre 15min rappel quelqu'un c'est quoi ça <USER>\nArrêter ma Co sans rien dire vous êtes des fdp comment on se débrouille
1846599267622047907,Bon ça fait 4 x que j'essaie d'appeler et j'ai pas que ça a foutre en période de Worlds <USER> un tech à vous ou un boulet d'une autre boîte a littéralement cut m'a fibre pour mettre celle d'un voisin ou j'en sais rien\n\nMoyen de régler ça ? J'ai juste besoin de bosser les derniers éléments du show quand je rentre chez moi quoi ^^
1846600618602799158,<USER> <USER> <USER> Littéralement j'ai jamais eu un seul soucis avec ma freebox c'est une folie qu'un boulet puisse faire ça sans raison
1846612759011905792,Euh free c’est quoi c’est beug de raison depuis hier ?! <USER>
1846615466933883132,#telephonelignefreefonctionneplus\nMon téléphone fix ne fonctionne plus alors que la freebox focntionne <USER> <USER>
1846622102130249947,<USER> <USER> <USER> Oui enfin
1846626229526687780,"Les coupures a répétions, ça commence à me courir sur la haricot. Cerise même l’assistance est bugué pas moyen de faire un ticket. le lien whatapp? en berne!... des années chez vous mais je pense qu'on arrive a la fin <USER> <USER>"
1846628709081460778,<USER> Avant de faire des vannes réparé ra connexion encl
1846640415199711748,"<USER> pourquoi absence de sous titre dans feuilleton ""un soupçon"" sur fr2 ???"
1846669432795340886,"Bonjour <USER> et <USER> , avec mes amis nous avons remarqué que les deux seuls à avoir des ""pertes de paquets"" et ""éclatements de paquets"" sur les jeux en ligne sont ceux qui sont chez Free ... Cela dure depuis pas mal de temps, pourrions nous avoir une solution? Merci !"
1846670410630549739,<USER> <USER> <USER> Pareil chez moi !
1846672951451787419,<USER> m’a box wifi a crache on fais comment la
1846673338841596121,<USER> <USER> Frr sa fais une heure <USER> svp
1846717991750123656,<USER> déconnecter la co encore une 5eme fois en 2-2 bande de fdp juste pour voir un truc
1846758061517496787,"<USER> déjà deux jour sans internet à Longeville les metz… pas d’info, pas de solution, pas possible de travailler. Est ce que vous faites quelque chose ?"
1846809909976842251,"<USER> 10jrs de temps de réaction... <USER> , il va falloir revoir les procédures de l'assistance <USER> ."
1846810248499077422,<USER> <USER> 1 mois pour rétablir ma fibre bonne chance
1846832121995763731,"<USER> <USER> <USER> T'es sur le même appareil ? Distance equivalente de la box si c'est en wifi ? \nJe suis passé sur l'ultra aussi depuis quelques mois, j'en suis globalement assez content mais clairement pas aussi stable que la Fibre Orange par exemple"
1846856949586960788,"<USER>\n\nL'étude Jean Benzaken et Associés m'a contacté, et soit dit en passant, sans explication, mal aimable et malpoli.. au sujet d'une facture de 190e par rapport à du matériel que je ne vous aurais pas renvoyé, hors j ai bel et bien déjà renvoyé ma box !!!"
1846859112086155327,Bonjour <USER> moyen de me contacter pls en gros la fibre est installé faut juste la brancher mais vous louez le truc à sfr donc pls moyen de contacter sfr pour leur dire de venir me brancher ( j’vous suis si vous voulez me contacter en pv )
1846863397721182480,"Plus d'une heure au tel avec le SAV <USER> et bien 50min que le conseiller ne me parle plus!!! que fait <USER> de ses équipes??? Une honte pour ce ""conseiller"" de se moquer ainsi du monde. Est-il payé au temps passé en ligne??? #easymoney <URL>"
1846907551469748687,<USER> vous êtes mort ?\nLe Cm est parti aux soirées de p. Diddy pendant 15 j ?\n\nFaut nous expliquer pourquoi toutes ses coupures d'internet ??\n\nFaites pas les aveugles 🥸
1846924349883679170,"Bon <USER> ça fait 3 jours sans internet, on fait quoi maintenant ?"
1846924376622403637,"<USER> <USER> <USER> <USER> Mon courrier a fait réagir, c’est bien.\nPar contre quand vous proposez un lien pour prendre RDV et qu’en cliquant dessus on a un message qui indique que vous n’avez pas de disponibilités actuellement, c’est un peu moyen 🫨 <USER> et le technicien qui se pointe sans RDV aussi…"
1846930790846026180,"<USER> <USER> Bonsoir, depuis ce matin 7h pb de fibre Boulogne rue du Château- signal vert allumé et pas le jaune. Pourriez vous intervenir svp - pas de réseau, pas de Wifi, pas de tél"
1846933875731087526,Je dirais même que tu mérites 350 Go.
1846940966562693312,<USER> je n’ai plus d’Internet depuis lundi 14 octobre suite à un soi-disant « incident technique ».\n\nSachez qu’à la fin du mois je résilie et je passe chez <USER> \n\nY’en a marre.
1846970988572913880,"Plus d’<USER> live sur la TV by canal à partir du 14/11 😭. \nC’est justement pour ces chaînes que j’avais pris cette option, du coup <USER> <USER> vous baissez le prix !!?"
1846973611636048151,"<USER> hello, je jette une bouteille a la mer, je voudrais migrer (oui c'est dans l'ère du temps) mon offre, d'une révolution a la pop\nJe vais en boutique on me dit d'aller sur mon espace mais .... How do I do? #help #rodolphedefree <URL>"
1846990193179742666,"<USER> plus d’Internet depuis le 26 septembre. Impossible de joindre vos services par téléphone car un ticket est déjà ouvert donc je dois attendre. Via WhatsApp, quand j’envoie des messages, j’ai des retours 2jours après. A ce jour service, tjrs pas rétabli…."
1847012076775948355,<USER> panne fibre 49120
1847016672349016407,"<USER> Un prestataire <USER> passe chez moi et me dit que la fibre est surchargé dans mon quartier, il propose de décharger la ligne pour une meilleure connexion à condition de passer chez orange ?!?!?\nQu'en dite vous ???"
1847029742119076188,<USER> un jour j’pourrai jouer à fifa en bonne et due forme ? Ou faut que j’aille voir chez la concurrence si la connexion est de meilleure qualité ?
1847148190203560267,Énième panne générale de <USER> sur mon département et les départements voisins. Ils aiment mettre le bordel surtout sur leurs infra. J’ai jamais eu autant de panne d’accès au net <URL>
1847150953641787780,<USER> Bravo et surtout merci !
1847186997078597961,<USER> <USER> <USER> \n\nMa Freebox encore en panne j’ai souscrit au backup internet mais rien fonctionne \n\nQuand allez vous rendre stable la connexion sur le répartiteur CAV12 ?\n\n<URL> #NulFreeANant
1847187994601496679,<USER> <USER> Une grande partie de l'Aveyron et du Lot est privée d'internet depuis hier soir 23h. Y a-t-il un délai de rétablissement prévu ?
1847190900050366652,"<USER> Voilà, encore une augmentation dont les abonnés Freebox illimités ne profitent pas..."
1847198067860156664,<USER> c’etait un problème de connexion aussi pour avoir une réponse 2jour après ?
1847207259119534090,<USER> c’est normal qu internet coupe depuis 3 jours mais quand on appelle le service client tout est normal ?
1847210871862301065,"<USER> Abonnée free box révolution, plus aucuns accès aux replays. Free me répond que cette box est trop ancienne pour supporter les replays. Je suggère de prendre la pop la seule avec adsl ! réponse. Il n'y en a pas de dispo! je fais quoi? réponse! on va bidouiller qq chose! 😡😡"
1847214834405736904,<USER> <USER> jusqu’à quand allons nous devoir nous retrouver en difficulté ? Sans internet sans tv alors qu’on paie 70€ par mois ? Je dois attendre jusqu’à demain pour une solution vu que j’ai rien d’autre à faire de mon week-end ? Je ne peux même pas travaillé <URL>
1847217307761983686,"#JeuConcours 🎁\n\n<USER> , diffuseur officiel du Rolex Paris Masters vous fait gagner 2x2 places pour les demi-finales, le samedi 2 novembre 🎾\n\nPour participer :\n👉Follow <USER> \n👉Follow <USER> \n👉 RT ce post\n\nTirage au sort le 25 octobre 🍀 <URL>"
1847218000899735623,Se fou pas un peu de la gueule <USER> 😅 <URL>
1847236337214115951,<USER> après plusieurs appel avec vos conseillers le problème persiste sans aucune amélioration <URL>
1847272089046147497,<USER> <USER> <USER> Voici\nCela fait 3 jours que nous sommes privés de service <USER> (118 foyers touchés) à cause d’un problème de coupleur. Aucune information sur un délai de rétablissement malgré nos demandes. #Free #ServiceClient
1847272521210429762,"<USER> Bonjour, Je n'ai plus d'internet depuis le 20/09/2024 et personne pour résoudre mon problème (fibre coupée à 95m de mon domicile) et ce malgré mes nombreuses sollicitations et vos conditions générales d'abonnement que vous ne respectez pas en l'article 10.2."
1847306158459015674,"Bonjour <USER>, je rencontre des difficultés avec votre assistance qui n’est pas satisfaisante. Pouvez-vous me contacter en DM pour résoudre cela rapidement, merci."
1847315237348757560,<USER> il faut faire quoi pour faire bouger un statut de livraison de colis. Depuis Mardi ma box est installé et câblée mais votre outil déconne et je nai plus d'internet. Au secours...
1847476582480257210,"<USER> sont les plus nul , j’ai un débit catastrophique, je capte même pas le wifi à fond à 4m de la box et quand je leur demande de venir vérifier sur place il chipote, tous sa avec leur soit disant meilleur box fuyez vite …"
1847577759024926795,<USER> jvais bientôt retourner chez oranges qui son bien meilleur <USER> <URL>
1847593718066426074,"Mdrrrr <USER> donc comme c’est le week-end, vous ne pouvez pas faire de raccordement?? Donc le technicien intervient aujourd’hui, mais je n’aurai internet que Lundi??\n\nQuelle incompétence!!!!"
1847601745431560342,<USER> en fibre c’est tellement instable
1847607036009156920,<USER> En fait vous êtes tout autant incapables que SFR
1847611877028667762,"Quand <USER> ne fait aucun effort pour comprendre que je ne vais pas payer 3 mois de Février à Avril 2024 quand j'étais à <USER> car je suis passé chez <USER> au mois de Janvier tout en prenant un abonnement Canal+...\nNon je ne vais pas payer deux fois!\nEt je veux ""My Canal"""
1847613242253746543,Bonjour <USER> \nJ'ai payer 600 petard pour lancer une demande de fibre ou on ne me répond même pas un peu c pas super sérieux si j'ai pas la fibre ya moyen de me rembourser les 600 balles \nEh merce xavier \nCordialement moi même \n<USER>
1847628194054074540,Le réseau <USER> en panne chez vous aussi ? J’ai plus internet chez moi 😭
1847873612939678097,<USER> bonjour \nMa télé comme de ma freebox révolution est cassé j’en voudrais une nouvelle comment cela ce passe si je veux me la faire livrer à domicile ?\nMerci
1847969489825968445,<USER> On zappant sur les chaînes <USER> cette après midi sur ma #Freebox je remarque ce petit message 😱 Est-ce que ça y est c'est acté la disparition est officiel? il y a plus d'accord en vue ? 😔 <USER> <URL>
1847982850999468252,<USER> <USER> <USER> Vous faites vraiment payer pour le backup 4g alors que j'ai des pertes de connexion plusieurs fois par mois et que j'ai votre abonnement le plus cher et que vous retirez Disney+ dans pas longtemps ?
1848004074148356131,"Est-ce que Eurosport 1 et 2 sont incluses dans l'abonnement Freebox Pop ? Si non, comment peut-on l'avoir chez Free ? <USER> ? <USER> ?"
1848006162781733223,Non free par contre vous abusez hein ça fait presque 2 semaines qu’on a plus de wifi on les appellent ils nous répondent juste d’attendre depuis 💀
1848010967562543248,Le pire c’est qu’on est pas mal dans le quartier à être concerné quoi <USER> pls rendez le wifi 😔
1848041090953187765,<USER> vous pouvez m'aider?\nÇa fait 30 jours que ma box ne fonctionne plus.
1848056311826846094,donc là j’ai plus de wifi jusqu’à mercredi <USER> vous servez à quoi au juste <URL>
1848056809631756384,"Résilier un abonnement <USER> pour une personne décédée c'est constater que l'humanité ne fait pas partie de leur charte...\n1/ Sur le site c'est indiqué de faire un courrier recommandé, mais l'adresse n'est pas indiquée..."
1848082043164602630,<USER> Ça doit être plus simple que chez <USER> où ça va bientôt faire 2 mois et ils ont toujours pas fait le nécessaire pour me raccorder à la fibre
1848082579259375706,<USER> \n<USER> \n<USER>\nC'est quasiment tous les jours ça devient très énervant : <URL>
1848084015842316691,<USER> c'est quoi ce délire chez free ???? j'ai la box ultra avec pleins de chaines normalement que j'ai eu du début :paris première teva et là on me dit que je dois m'abonner pour les voir ?? c'est une blague ???????
1848085937630396910,"4 mois que j'ai plus internet chez moi, une backup internet que j'ai eu en vous soûlant pour me dépanner mais qui se déconnecte toutes les demies heures !!\nToujours taxer malgré 0 service !!\nAucune remise aucun geste !!\nC'est normal ? <USER> <USER> <USER>"
1848101542726906325,"<USER> Bonjour, j'aurai besoin de vous poser une question en pv svp cordialement"
1848103542763971008,Dis <USER> j'ai pris l'offre TV by canal pour <USER> . Dans quelques jours c'est fini. Tu proposes quoi en remplacement?
1848263399957745762,"Client va en agence <USER> pour déménager ligne, confirmation que l'actuelle restera jusque fin du mois : ce matin coupure !!\nLà encore, quel niveau de SEVISSE CLIENT <USER> ? \nHeureusement, prêt de mon hotspot 4G ici, sinon plus de télétravail.\nHaut niveau d'incompétence ! <URL>"
1848301098093719829,Bonjour plus d’internet depuis ce matin quel est le problème ? Merci 🙏 <USER> <USER>
1848333654067421498,<USER> c’est possible de résoudre mon problème de box ??
1848337650446410009,Bonjour <USER>\n\n #FREE #free <USER>\n\n #xavier75 <USER>\n\n #free_1337 <USER>\n\n <USER>\n\n <USER> <URL>
1848371173538550267,"<USER> <USER> <USER> Pareil, l’horreur 💀"
1848375037692203017,"Presque 50minutes avec le service client <USER> <USER> et le conseiller m’a coupé depuis plus de 15min, sans explication ! C’est une honte. Comment avoir accès aux enregistrements ? <USER> <URL>"
1848378898985201933,"<USER> ça y est vous n’apportez plus aucune assistance à vos abonnés ? Impossible d’avoir un suivi malgré 50€ de frais de mise en service ?\nOn me raccroche au nez avant même d’avoir un conseiller, personne qui répond sur WhatsApp assistance et on me fait poireauter sur le chat <URL>"
1848379303190286370,"Les gros clowns de chez <USER>, 5 rendez-vous techniciens dont 3 annulés sans me prévenir et repoussés de 2 jours, tout ça pour qu’un me propose un échange de box après le 5eme rendez-vous, et que le seul matériel défectueux de ma box ne soit pas fourni avec\nTROP DROLE !! 🤡🤡🤡"
1848382074132086840,<USER> <URL>
1848392630872207724,<USER> et <USER>\nC'est donc ceci la nouvelle définition du service client?\n#free #freebox #France #internet <URL>
1848443113750065162,Salut <USER> et <USER> .\nOqee fonctionne sous Xiaomi mibox s ( 2d gen ) ?\n#freebox
1848461250818097392,merci <USER> NTM LA PUTE
1848477871536541989,<USER> depuis que j’ai ma nouvelle box <USER> je n’arrive plus à piloter ma domotique à distance avec mon téléphone. Une solution ?
1848505502570836083,"<USER> , normal ? Rupture réseau Freebox et free mobile depuis 1 h du mat sur muret haute Garonne ?"
1848505854154227853,Panne Free dans le 78 … <USER> <USER> <URL>
1848508664044556416,<USER> <USER> La meme pour moi a St Lys
1848520026879393902,<USER> pire opérateur internet! Tout les 2/3jours panne générale pas de tv pas d’internet réseau a chier pire que SFR et de treeeeees loins! 2mois que j’ai free j’en suis a au moins 20 ou 25 panne total! Adieu et RE BONJOURS <USER> <URL>
1848647107810394323,<USER> <USER> bjr vous trouvez ça normal qu’on me fasse payer des frais de résiliations alors que j’ai indiqué avec preuve du dépôt de plainte avoir perdu mon travail suite à du harcèlement sexuel et physique à mon poste et que de ce fait je déménage ?
1848651649700557141,"<USER>, <USER> une communication par rapport à ceci ? Merci.\n<URL>"
1848662776656351565,"🚨🔴CYBERALERT, 🇫🇷FRANCE 🔴 | 19M de comptes et 5M d'IBAN de l'opérateur téléphonique Free mis en vente sur le ""Amazon de la cybercriminalité""\n\nHier nuit, un cybercriminel a mis en vente deux bases de données supposées appartenir à Free :\n👉 l'une comportant 19 192 948 de comptes clients\n👉 l'autre constituée essentiellement de 5,11M de coordonnées IBAN\n\nIl n'y a pas de prix affiché. Le cybercriminel appelle les intéressés à négocier avec lui et en passant via un système d'escrow - comprendre système permettant de garantir la transaction !\n\nUn échantillon a été fourni en plus de captures d'écran...\n\nOn retrouve des informations assez sensibles dans cette base de données comme :\n\n👉 Nom,\n👉 Prénom,\n👉 Numéro Téléphone,\n👉 Adresse postale complète,\n👉 Date de naissance,\n👉 Email\n👉 ...\n\nCe supposé piratage et fuite d'informations concernerait les clients Free Mobile et Freebox.\n\nLa fuite d'information daterait selon le cybercriminel de la semaine dernière... à savoir le 17 octobre 2024.\n\nIl est aussi à noter que le profil du cybercriminel a été créé hier...\n\nDernièrement, bcp de ""cybercriminels"" procèdent de la manière en créant leur compte juste avant publication d'infos/piratage/cyberattaque/fuite de données sur la France.\n\nA prendre donc avec des pincettes en attendant conformation. Une autre pratique qui a le vend en poupe, et que je pointais il y a quelques semaines, demeure la génération d'info en s'aidant de l'IA.\n\n⚠️Si c'est avéré ce serait une nouvelle hécatombe après le hack de SFR il y a quelques semaines...\n\n💡 Par principe de précaution, voici quelques conseils, et ce serait l'occasion pour vous si vous êtes chez Free, d'appliquer une passe de sécurité pour votre vie privée numérique :\n\n📌 Changez vos mots de passe\n\n📌 Utilisez un gestionnaire de mots de passe / coffre-fort numérique\n\n📌 Activez le fameux MFA/2FA (c'est ce code que vous recevez la plupart du temps par sms pour confirmer un achat par internet)\n\n📌 Mettez à jour vos systèmes (ordi+tel)\n\n📌 Ne cliquez pas sur des liens reçus par SMS ou par email\n\n📌 Ne téléchargez pas de logiciels craqués ! Ils sont piégés et contiennent des stealers (infostealers) qui vont pomper tous vos identifiants et mots de passe\n\n📌 Restez vigilants\n\n📌 Alertez votre entourage (parents, grands-parents, etc.)\n\nCybèrement vôtre,\n\nSaxX ¯\_(ツ)_/¯"
1848664211624255711,"Cela reste à confirmer par <USER>/<USER>, mais il semblerait que des données soient sorties de chez eux… 😦\n\nSoyez vigilants !"
1848664977600594291,Après SFR... c'est Free !\n\nQui sera le prochain opérateur avec des ventes d'IBAN... Bouygues ?
1848669017076080737,<USER> Hey <USER> <USER> \nAvez-vous des informations sur cette fuite de données ?
1848670402693808630,Bonjour <USER> il serait utile d'avoir une communication rapide de votre part pour savoir si c'est vrai ou une intox
1848675340060672149,"<USER> <USER> <USER> <USER> <USER>, vous confirmez ?\nAucune info reçue en tant que client !"
1848676035195256884,"Coucou <USER>, je dois m'inquiéter ou bien ?"
1848676055479124114,Un hacker revendique le vol des données de 19 millions d’abonnés Free et de 5 millions d’IBAN <URL>
1848686460901196142,"Potentielle violation de données massive subie par <USER> ? Auriez-vous plus d'informations, <USER> ?"
1848688834336247901,C’est sympa de nous donner des conseils comme activer le MFA/2FA mais y’a pas de MfA chez Free <USER> <USER> \n\n<USER> <USER> merci de nous informer de la véracité de cette fuite de données. Genre vous savez pas chiffrer un mdp ?
1848690684754002308,"🚨 Énorme fuite de données chez Free 🚨\n\nUne base de données clients Freebox/Free Mobile serait en vente sur un site spécialisé !\n\nSi cela est avéré, 19,2 millions de clients pourraient être concernés, ainsi que 5,11 millions d’IBAN !\n\n<USER> des infos ? <URL>"
1848694257487397173,Bonjour <USER> à quand la communication sur la cyber attaque que vous avez subie et la fuite de données ?
1848698316873245112,Bonjour <USER> <USER> c’est vrai ?\n- et si c’est vrai il faut nous expliquer avec les termes simples quelles mesures avez vous pris pour protéger nos données et quel geste commercial vous effectuerez pour les abonnés au vu de cette éventuelle faille de sécurité ? Merci par avance
1848699620349681985,EUHHHH ..... <USER> ??
1848703977111621664,"Bonjour <USER> <USER>, j'ai 6 déconnexions en un mois sur ma ligne Freebox. Six fois que votre technicien se déplace pour me rebrancher et à chaque fois je suis débranché 24h après. Il serait temps de missionner un technicien qui s'occupe correctement du dossier non ?\nÇa coûte !"
1848705693097804022,<USER> <USER> C'est quoi ce bordel ? <USER> <USER>
